 EMPRESA ; ID_EMPRESA ; TIPO_OPERADOR ; CANAL ; ANNO ; TRIMESTRE ; TIPO_SOLICITUD ; TEMATICA ; MECANISMO_RECEPCION ; CANTIDAD 
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; OTRA ; WEB ;22
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; OTRA ; WEB ;12
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;6
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;6
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; PETICIÓN ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;5
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; QUEJA O RECLAMO ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; ND ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;6
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;6
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;5
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; ND ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; SUGERENCIA ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2020; 4 ; SUGERENCIA ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;10
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;7
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;5
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;9
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; SUGERENCIA ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; SUGERENCIA ; OTRA ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; SUGERENCIA ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 1 ; SUGERENCIA ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;9
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Pública - Regional Abierta ; TELEPACÍFICO ;2022; 2 ; SUGERENCIA ; OTRA ; WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; OTRA ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; PETICIÓN ; Otra ; PÁGINA WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2022; 4 ; PETICIÓN ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; OTRA ; Otra ; PÁGINA WEB ;4
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 1 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; OTRA ; Otra ; PÁGINA WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; OTRA ; Pluralismo informativo ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; PETICIÓN ; Pluralismo informativo ; PÁGINA WEB ;8
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; QUEJA O RECLAMO ; Familia, niños, niñas y adolescentes ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; QUEJA O RECLAMO ; Pluralismo informativo ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 2 ; SOLICITUD ; Programación ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 3 ; SOLICITUD ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 4 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 4 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 4 ; OTRA ; Otra ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2023; 4 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; OTRA ; Pluralismo informativo ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; OTRA ; Pluralismo informativo ; PÁGINA WEB ;5
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; PETICIÓN ; Pluralismo informativo ; PÁGINA WEB ;3
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; PETICIÓN ; Pluralismo informativo ; PÁGINA WEB ;5
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; PETICIÓN ; Pluralismo informativo ; PÁGINA WEB ;1
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; QUEJA O RECLAMO ; Pluralismo informativo ; PÁGINA WEB ;2
 SOCIEDAD TELEVISION DEL PACIFICO LIMITADA ;890331524; TV Sin Animo de Lucro - Local Abierta ; TELEPACÍFICO ;2024; 1 ; QUEJA O RECLAMO ; Pluralismo informativo ; PÁGINA WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; E-MAIL ;3
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; E-MAIL ;7
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; WEB ;3
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; WEB ;7
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; OTRA ; WEB ;5
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; OTRA ; PLURALISMO INFORMATIVO ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; PETICIÓN ; OTRA ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; PETICIÓN ; OTRA ; ESCRITO ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; PETICIÓN ; OTRA ; PRESENCIAL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; PETICIÓN ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;11
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;5
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;11
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;8
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;7
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;16
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; ESCRITO ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; ESCRITO ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; ESCRITO ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; E-MAIL ;2
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; SOLICITUD ; OTRA ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; SOLICITUD ; OTRA ; WEB ;3
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 3 ; SOLICITUD ; OTRA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; OTRA ; OTRA ; E-MAIL ;5
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; OTRA ; OTRA ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; OTRA ; OTRA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; OTRA ; OTRA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; OTRA ; OTRA ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; PETICIÓN ; DISCRIMINACIÓN ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;23
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;6
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; E-MAIL ;3
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;22
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;5
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;2
 TELEANTIOQUIA ;890937233; TV Pública - Regional Abierta ; TELEANTIOQUIA ;2019; 4 ; SOLICITUD ; OTRA ; E-MAIL ;1
